n,car,trace,detection_id,cell,progress,action,reason,fault_id,tx_hash,status,gas_used,block,latency_s
1746,0,PVS 1,pothole_PVS1_frame_004113_0,6g5ds8h6,0.7699,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1747,0,PVS 1,pothole_PVS1_frame_004124_0,6g5ds8h6,0.772,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1748,0,PVS 1,pothole_PVS1_frame_004128_0,6g5ds8h6,0.7727,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1749,0,PVS 1,pothole_PVS1_frame_004129_0,6g5ds8h6,0.7729,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1750,2,PVS 7,pothole_PVS7_frame_003844_0,6g5ds8h0,0.7729,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1751,0,PVS 1,pothole_PVS1_frame_004134_0,6g5ds8h3,0.7738,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1752,2,PVS 7,pothole_PVS7_frame_003850_0,6g5dkxgz,0.7742,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1753,2,PVS 7,pothole_PVS7_frame_003851_0,6g5dkxgz,0.7744,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1754,0,PVS 1,pothole_PVS1_frame_004137_0,6g5ds8h3,0.7744,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1755,2,PVS 7,pothole_PVS7_frame_003852_0,6g5dkxgz,0.7746,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1756,0,PVS 1,pothole_PVS1_frame_004139_0,6g5ds8h1,0.7748,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1757,2,PVS 7,pothole_PVS7_frame_003853_0,6g5dkxgz,0.7748,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1758,2,PVS 7,pothole_PVS7_frame_003854_0,6g5dkxgz,0.775,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1759,2,PVS 7,pothole_PVS7_frame_003855_0,6g5dkxgz,0.7752,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1760,0,PVS 1,pothole_PVS1_frame_004146_0,6g5ds8h1,0.7761,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1761,0,PVS 1,pothole_PVS1_frame_004148_0,6g5ds8h1,0.7765,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1762,1,PVS 4,pothole_PVS4_frame_004513_0,6g5dkxsw,0.7776,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1763,0,PVS 1,pothole_PVS1_frame_004155_0,6g5ds8h0,0.7778,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1764,0,PVS 1,pothole_PVS1_frame_004160_0,6g5ds8h0,0.7787,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1765,1,PVS 4,pothole_PVS4_frame_004522_0,6g5dkxsy,0.7795,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1766,1,PVS 4,pothole_PVS4_frame_004523_0,6g5dkxsy,0.7797,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1767,0,PVS 1,pothole_PVS1_frame_004170_0,6g5ds8h0,0.7806,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1768,0,PVS 1,pothole_PVS1_frame_004171_0,6g5ds8h0,0.7808,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1769,1,PVS 4,pothole_PVS4_frame_004529_0,6g5dkxsy,0.7809,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1770,0,PVS 1,pothole_PVS1_frame_004172_0,6g5dkxgz,0.781,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1771,0,PVS 1,pothole_PVS1_frame_004172_1,6g5dkxgz,0.781,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1772,0,PVS 1,pothole_PVS1_frame_004173_0,6g5dkxgz,0.7812,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1773,0,PVS 1,pothole_PVS1_frame_004174_0,6g5dkxgz,0.7813,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1774,0,PVS 1,pothole_PVS1_frame_004179_0,6g5dkxgz,0.7823,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1775,0,PVS 1,pothole_PVS1_frame_004180_0,6g5dkxgz,0.7825,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1776,0,PVS 1,pothole_PVS1_frame_004185_0,6g5dkxgy,0.7834,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1777,1,PVS 4,pothole_PVS4_frame_004543_0,6g5dkxtp,0.7837,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1778,1,PVS 4,pothole_PVS4_frame_004544_0,6g5dkxtp,0.7839,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1779,0,PVS 1,pothole_PVS1_frame_004188_0,6g5dkxgy,0.784,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1780,1,PVS 4,pothole_PVS4_frame_004545_0,6g5dkxtp,0.7841,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1781,0,PVS 1,pothole_PVS1_frame_004190_0,6g5dkxgy,0.7843,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1782,2,PVS 7,pothole_PVS7_frame_003899_0,6g5dkxgt,0.7845,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1783,2,PVS 7,pothole_PVS7_frame_003900_0,6g5dkxgt,0.7847,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1784,1,PVS 4,pothole_PVS4_frame_004550_0,6g5dkxtr,0.7852,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1785,1,PVS 4,pothole_PVS4_frame_004552_0,6g5dkxtr,0.7856,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1786,1,PVS 4,pothole_PVS4_frame_004553_0,6g5dkxtr,0.7858,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1787,1,PVS 4,pothole_PVS4_frame_004554_0,6g5dkxtr,0.786,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1788,2,PVS 7,pothole_PVS7_frame_003908_0,6g5dkxgt,0.7864,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1789,0,PVS 1,pothole_PVS1_frame_004203_0,6g5dkxgw,0.7868,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1790,2,PVS 7,pothole_PVS7_frame_003914_0,6g5dkxgs,0.7877,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1791,0,PVS 1,pothole_PVS1_frame_004208_0,6g5dkxgw,0.7877,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1792,2,PVS 7,pothole_PVS7_frame_003916_0,6g5dkxgs,0.7881,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1793,0,PVS 1,pothole_PVS1_frame_004211_0,6g5dkxgw,0.7883,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1794,2,PVS 7,pothole_PVS7_frame_003917_0,6g5dkxgs,0.7883,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1795,2,PVS 7,pothole_PVS7_frame_003919_0,6g5dkxgs,0.7888,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1796,1,PVS 4,pothole_PVS4_frame_004568_0,6g5dkxtw,0.7888,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1797,2,PVS 7,pothole_PVS7_frame_003920_0,6g5dkxgs,0.789,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1798,1,PVS 4,pothole_PVS4_frame_004569_0,6g5dkxtw,0.789,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1799,2,PVS 7,pothole_PVS7_frame_003922_0,6g5dkxgs,0.7894,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1800,0,PVS 1,pothole_PVS1_frame_004218_0,6g5dkxgw,0.7896,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1801,0,PVS 1,pothole_PVS1_frame_004219_0,6g5dkxgw,0.7898,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1802,2,PVS 7,pothole_PVS7_frame_003925_0,6g5dkxgg,0.79,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1803,0,PVS 1,pothole_PVS1_frame_004221_0,6g5dkxgt,0.7902,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1804,2,PVS 7,pothole_PVS7_frame_003926_0,6g5dkxgg,0.7902,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1805,0,PVS 1,pothole_PVS1_frame_004222_0,6g5dkxgt,0.7904,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1806,2,PVS 7,pothole_PVS7_frame_003927_0,6g5dkxgg,0.7905,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1807,0,PVS 1,pothole_PVS1_frame_004224_0,6g5dkxgt,0.7907,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1808,0,PVS 1,pothole_PVS1_frame_004227_0,6g5dkxgt,0.7913,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1809,1,PVS 4,pothole_PVS4_frame_004582_0,6g5dkxtw,0.7917,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1810,2,PVS 7,pothole_PVS7_frame_003933_0,6g5dkxgg,0.7917,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1811,1,PVS 4,pothole_PVS4_frame_004583_0,6g5dkxtv,0.7919,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1812,2,PVS 7,pothole_PVS7_frame_003935_0,6g5dkxgg,0.7921,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1813,0,PVS 1,pothole_PVS1_frame_004232_0,6g5dkxgt,0.7922,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1814,1,PVS 4,pothole_PVS4_frame_004586_0,6g5dkxtv,0.7925,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1815,2,PVS 7,pothole_PVS7_frame_003939_0,6g5dkxgf,0.793,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1816,2,PVS 7,pothole_PVS7_frame_003940_0,6g5dkxgf,0.7932,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1817,2,PVS 7,pothole_PVS7_frame_003941_0,6g5dkxgf,0.7934,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1818,2,PVS 7,pothole_PVS7_frame_003943_0,6g5dkxgf,0.7938,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1819,0,PVS 1,pothole_PVS1_frame_004243_0,6g5dkxgu,0.7943,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1820,2,PVS 7,pothole_PVS7_frame_003946_0,6g5dkxgf,0.7945,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1821,0,PVS 1,pothole_PVS1_frame_004246_0,6g5dkxgu,0.7949,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1822,1,PVS 4,pothole_PVS4_frame_004604_0,6g5dkxw5,0.7961,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1823,1,PVS 4,pothole_PVS4_frame_004609_0,6g5dkxw5,0.7972,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1824,2,PVS 7,pothole_PVS7_frame_003962_0,6g5dkxgb,0.7978,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1825,2,PVS 7,pothole_PVS7_frame_003963_0,6g5dkxgb,0.7981,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1826,1,PVS 4,pothole_PVS4_frame_004615_0,6g5dkxw6,0.7984,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1827,0,PVS 1,pothole_PVS1_frame_004265_0,6g5dkxgc,0.7984,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1828,1,PVS 4,pothole_PVS4_frame_004616_0,6g5dkxw6,0.7986,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1829,1,PVS 4,pothole_PVS4_frame_004620_0,6g5dkxw6,0.7994,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1830,0,PVS 1,pothole_PVS1_frame_004271_0,6g5dkxgc,0.7995,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1831,0,PVS 1,pothole_PVS1_frame_004273_0,6g5dkxgb,0.7999,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1832,0,PVS 1,pothole_PVS1_frame_004277_0,6g5dkxgb,0.8007,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1833,0,PVS 1,pothole_PVS1_frame_004278_0,6g5dkxgb,0.8009,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1834,0,PVS 1,pothole_PVS1_frame_004280_0,6g5dkxgb,0.8012,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1835,1,PVS 4,pothole_PVS4_frame_004630_0,6g5dkxw9,0.8014,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1836,0,PVS 1,pothole_PVS1_frame_004281_0,6g5dkxgb,0.8014,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1837,0,PVS 1,pothole_PVS1_frame_004282_0,6g5dkxgb,0.8016,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1838,0,PVS 1,pothole_PVS1_frame_004283_0,6g5dkxgb,0.8018,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1839,0,PVS 1,pothole_PVS1_frame_004285_0,6g5dkxez,0.8022,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1840,2,PVS 7,pothole_PVS7_frame_003984_0,6g5dkxsn,0.8025,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1841,0,PVS 1,pothole_PVS1_frame_004287_0,6g5dkxez,0.8026,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1842,0,PVS 1,pothole_PVS1_frame_004290_0,6g5dkxez,0.8031,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1843,1,PVS 4,pothole_PVS4_frame_004639_0,6g5dkxw8,0.8033,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1844,0,PVS 1,pothole_PVS1_frame_004291_0,6g5dkxez,0.8033,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1845,0,PVS 1,pothole_PVS1_frame_004292_0,6g5dkxsp,0.8035,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1846,1,PVS 4,pothole_PVS4_frame_004641_0,6g5dkxw8,0.8037,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1847,2,PVS 7,pothole_PVS7_frame_003990_0,6g5dkxsn,0.8038,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1848,0,PVS 1,pothole_PVS1_frame_004298_0,6g5dkxsn,0.8046,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1849,0,PVS 1,pothole_PVS1_frame_004299_0,6g5dkxsn,0.8048,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1850,2,PVS 7,pothole_PVS7_frame_003996_0,6g5dkxsn,0.805,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1851,2,PVS 7,pothole_PVS7_frame_003998_0,6g5dkxsn,0.8054,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1852,0,PVS 1,pothole_PVS1_frame_004304_0,6g5dkxsn,0.8057,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1853,0,PVS 1,pothole_PVS1_frame_004306_0,6g5dkxsn,0.8061,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1854,2,PVS 7,pothole_PVS7_frame_004002_0,6g5dkxsq,0.8063,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1855,2,PVS 7,pothole_PVS7_frame_004003_0,6g5dkxsq,0.8065,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1856,2,PVS 7,pothole_PVS7_frame_004005_0,6g5dkxsq,0.8069,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1857,2,PVS 7,pothole_PVS7_frame_004006_0,6g5dkxsq,0.8071,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1858,2,PVS 7,pothole_PVS7_frame_004007_0,6g5dkxsq,0.8074,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1859,2,PVS 7,pothole_PVS7_frame_004008_0,6g5dkxsq,0.8076,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1860,2,PVS 7,pothole_PVS7_frame_004008_1,6g5dkxsq,0.8076,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1861,2,PVS 7,pothole_PVS7_frame_004009_0,6g5dkxsq,0.8078,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1862,2,PVS 7,pothole_PVS7_frame_004010_0,6g5dkxsq,0.808,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1863,2,PVS 7,pothole_PVS7_frame_004012_0,6g5dkxsq,0.8084,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1864,2,PVS 7,pothole_PVS7_frame_004015_0,6g5dkxsw,0.809,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1865,2,PVS 7,pothole_PVS7_frame_004017_0,6g5dkxsw,0.8095,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1866,1,PVS 4,pothole_PVS4_frame_004672_0,6g5dkxrn,0.81,refused,OwnerAlreadyContributed(),40,,0,0,0,0
1867,0,PVS 1,pothole_PVS1_frame_004327_0,6g5dkxsw,0.8101,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1868,2,PVS 7,pothole_PVS7_frame_004021_0,6g5dkxsw,0.8103,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1869,2,PVS 7,pothole_PVS7_frame_004023_0,6g5dkxsw,0.8107,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1870,0,PVS 1,pothole_PVS1_frame_004334_0,6g5dkxsw,0.8114,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1871,1,PVS 4,pothole_PVS4_frame_004680_0,6g5dkxrj,0.8116,refused,OwnerAlreadyContributed(),40,,0,0,0,0
1872,1,PVS 4,pothole_PVS4_frame_004681_0,6g5dkxrj,0.8118,refused,OwnerAlreadyContributed(),40,,0,0,0,0
1873,0,PVS 1,pothole_PVS1_frame_004337_0,6g5dkxsy,0.8119,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1874,1,PVS 4,pothole_PVS4_frame_004682_0,6g5dkxrm,0.812,refused,OwnerAlreadyContributed(),40,,0,0,0,0
1875,1,PVS 4,pothole_PVS4_frame_004683_0,6g5dkxrm,0.8122,refused,OwnerAlreadyContributed(),40,,0,0,0,0
1876,0,PVS 1,pothole_PVS1_frame_004339_0,6g5dkxsy,0.8123,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1877,1,PVS 4,pothole_PVS4_frame_004684_0,6g5dkxrm,0.8124,refused,OwnerAlreadyContributed(),40,,0,0,0,0
1878,0,PVS 1,pothole_PVS1_frame_004340_0,6g5dkxsy,0.8125,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1879,0,PVS 1,pothole_PVS1_frame_004342_0,6g5dkxsy,0.8129,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1880,0,PVS 1,pothole_PVS1_frame_004344_0,6g5dkxsy,0.8133,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1881,0,PVS 1,pothole_PVS1_frame_004345_0,6g5dkxsy,0.8134,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1882,0,PVS 1,pothole_PVS1_frame_004346_0,6g5dkxsy,0.8136,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1883,0,PVS 1,pothole_PVS1_frame_004347_0,6g5dkxsy,0.8138,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1884,0,PVS 1,pothole_PVS1_frame_004348_0,6g5dkxsy,0.814,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1885,0,PVS 1,pothole_PVS1_frame_004349_0,6g5dkxtp,0.8142,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1886,0,PVS 1,pothole_PVS1_frame_004350_0,6g5dkxtp,0.8144,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1887,0,PVS 1,pothole_PVS1_frame_004350_1,6g5dkxtp,0.8144,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1888,0,PVS 1,pothole_PVS1_frame_004351_0,6g5dkxtp,0.8146,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1889,0,PVS 1,pothole_PVS1_frame_004352_0,6g5dkxtp,0.8148,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1890,1,PVS 4,pothole_PVS4_frame_004696_0,6g5dkxrm,0.8148,refused,OwnerAlreadyContributed(),40,,0,0,0,0
1891,2,PVS 7,pothole_PVS7_frame_004043_0,6g5dkxtp,0.815,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1892,0,PVS 1,pothole_PVS1_frame_004355_0,6g5dkxtp,0.8153,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1893,2,PVS 7,pothole_PVS7_frame_004045_0,6g5dkxtp,0.8154,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1894,0,PVS 1,pothole_PVS1_frame_004356_0,6g5dkxtp,0.8155,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1895,2,PVS 7,pothole_PVS7_frame_004046_0,6g5dkxtp,0.8156,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1896,2,PVS 7,pothole_PVS7_frame_004046_1,6g5dkxtp,0.8156,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1897,2,PVS 7,pothole_PVS7_frame_004047_0,6g5dkxtp,0.8158,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1898,2,PVS 7,pothole_PVS7_frame_004047_1,6g5dkxtp,0.8158,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1899,0,PVS 1,pothole_PVS1_frame_004358_0,6g5dkxtp,0.8159,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1900,2,PVS 7,pothole_PVS7_frame_004048_0,6g5dkxtp,0.816,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1901,0,PVS 1,pothole_PVS1_frame_004359_0,6g5dkxtp,0.8161,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1902,2,PVS 7,pothole_PVS7_frame_004049_0,6g5dkxtp,0.8162,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1903,0,PVS 1,pothole_PVS1_frame_004360_0,6g5dkxtp,0.8163,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1904,0,PVS 1,pothole_PVS1_frame_004362_0,6g5dkxtp,0.8166,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1905,0,PVS 1,pothole_PVS1_frame_004365_0,6g5dkxtr,0.8172,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1906,0,PVS 1,pothole_PVS1_frame_004366_0,6g5dkxtr,0.8174,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1907,2,PVS 7,pothole_PVS7_frame_004055_0,6g5dkxtr,0.8175,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1908,0,PVS 1,pothole_PVS1_frame_004368_0,6g5dkxtr,0.8178,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1909,2,PVS 7,pothole_PVS7_frame_004057_0,6g5dkxtr,0.8179,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1910,2,PVS 7,pothole_PVS7_frame_004058_0,6g5dkxtr,0.8181,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1911,0,PVS 1,pothole_PVS1_frame_004371_0,6g5dkxtr,0.8183,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1912,2,PVS 7,pothole_PVS7_frame_004060_0,6g5dkxtr,0.8185,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1913,0,PVS 1,pothole_PVS1_frame_004373_0,6g5dkxtr,0.8187,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1914,2,PVS 7,pothole_PVS7_frame_004061_0,6g5dkxtr,0.8188,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1915,2,PVS 7,pothole_PVS7_frame_004062_0,6g5dkxtr,0.819,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1916,0,PVS 1,pothole_PVS1_frame_004375_0,6g5dkxtr,0.8191,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1917,2,PVS 7,pothole_PVS7_frame_004063_0,6g5dkxtr,0.8192,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1918,2,PVS 7,pothole_PVS7_frame_004064_0,6g5dkxtr,0.8194,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1919,0,PVS 1,pothole_PVS1_frame_004377_0,6g5dkxtr,0.8194,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1920,0,PVS 1,pothole_PVS1_frame_004378_0,6g5dkxtr,0.8196,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1921,2,PVS 7,pothole_PVS7_frame_004068_0,6g5dkxtw,0.8202,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1922,0,PVS 1,pothole_PVS1_frame_004384_0,6g5dkxtw,0.8208,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1923,2,PVS 7,pothole_PVS7_frame_004072_0,6g5dkxtw,0.8211,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1924,0,PVS 1,pothole_PVS1_frame_004386_0,6g5dkxtw,0.8211,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1925,0,PVS 1,pothole_PVS1_frame_004387_0,6g5dkxtw,0.8213,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1926,0,PVS 1,pothole_PVS1_frame_004388_0,6g5dkxtw,0.8215,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1927,0,PVS 1,pothole_PVS1_frame_004389_0,6g5dkxtw,0.8217,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1928,2,PVS 7,pothole_PVS7_frame_004075_0,6g5dkxtw,0.8217,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1929,1,PVS 4,pothole_PVS4_frame_004730_0,6g5dkz2h,0.8217,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
1930,0,PVS 1,pothole_PVS1_frame_004390_0,6g5dkxtw,0.8219,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1931,0,PVS 1,pothole_PVS1_frame_004391_0,6g5dkxtw,0.8221,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1932,2,PVS 7,pothole_PVS7_frame_004078_0,6g5dkxtt,0.8223,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1933,0,PVS 1,pothole_PVS1_frame_004393_0,6g5dkxtw,0.8224,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
1934,0,PVS 1,pothole_PVS1_frame_004394_0,6g5dkxtv,0.8226,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
